"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
200	0,0756563	1,0738141	0,1159595	0,0670831	0,9891162	0,9172866	0,0060947	1,1370836	0,0184852	0,0190603	0,8372093	0,4279447	0,0435027	0,0086354	0,8729503	0,3957549	0,2585919	0,9346258	0,2369730	0,1243185	0,7856550	0,1053034	0,0181777	0,4019938	1,0452598	0,8054268	0,1588147	0,7616845	0,0926855	0,0918240	0,3528912	0,7675163	0,0454683	0,0173975	0,0242830	0,1113173	0,6075130	0,0548308	0,8044575	0,0421083	0,6801466	0,1718247	0,0015158	0,0464998	0,4866741	0,9773572	0,0977880	0,5571308	1,0542635	1,0271709	0,2397849	0,0393995	0,0036941	0,6761183	0,8315072	0,0055820	0,0357040	0,5016937	0,0137199	0,0894720	0,3766241	0,0957986	0,0133254	0,0494589
220	0,0549300	1,0404840	0,1113852	0,0430658	0,9755647	0,9366615	0,0049976	1,0140933	0,0100906	0,0458568	0,9291411	0,4417302	0,0486729	0,0093203	0,7810113	0,4278338	0,2491164	0,9137437	0,1697199	0,1609596	0,7488976	0,1310974	0,0156583	0,3917904	1,0744898	0,7317035	0,2374151	0,7784205	0,1110997	0,1250843	0,4364734	0,7873313	0,0377920	0,0188693	0,0235361	0,0896938	0,6452435	0,0590024	0,7596265	0,0372198	0,6477091	0,1687956	0,0036943	0,0271494	0,4603346	0,9396923	0,0981503	0,4585348	1,1215137	0,9732624	0,2050938	0,0338049	0,0097003	0,7336077	0,7226267	0,0075821	0,0202744	0,4111017	0,0056266	0,0917292	0,3537867	0,0903941	0,0267628	0,0802729
240	0,0440010	1,0573519	0,1124702	0,0338811	0,9533508	0,9164920	0,0041393	1,0370099	0,0117057	0,0539299	0,9619718	0,4266359	0,0461462	0,0102837	0,7609743	0,3928586	0,2321651	0,9196858	0,2062688	0,1504239	0,7324248	0,1298025	0,0065936	0,3694621	1,0197768	0,6546161	0,2565823	0,7721910	0,1263931	0,1455591	0,5111781	0,7210991	0,0286867	0,0173981	0,0237549	0,0616370	0,7321859	0,0796420	0,8436423	0,0472142	0,6714999	0,1580409	0,0041234	0,0271811	0,4679326	0,9179688	0,0621171	0,4490363	1,1187877	0,8937137	0,1710431	0,0343573	0,0162191	0,6967489	0,7012122	0,0176295	0,0124461	0,3710143	0,0105542	0,0790397	0,3562041	0,0864426	0,0192504	0,0549305
260	0,0445457	1,0034169	0,1013106	0,0346494	0,9348827	0,9039849	0,0033179	1,0930128	0,0084391	0,0579797	0,9975856	0,4920169	0,0515450	0,0077664	0,6724414	0,3713685	0,2132440	1,0111161	0,2119006	0,1163728	0,7883633	0,1442729	0,0081985	0,3747834	1,0409998	0,6257822	0,3039403	0,8225352	0,1435066	0,1638315	0,5619772	0,7630222	0,0291677	0,0189097	0,0170960	0,0783630	0,7689784	0,0648804	0,8981778	0,0577062	0,6512306	0,1474715	0,0017077	0,0241196	0,4653699	0,9328721	0,0573873	0,3724014	1,1186552	0,9447196	0,1437076	0,0304164	0,0162582	0,7538031	0,7796555	0,0164017	0,0107544	0,3177208	0,0091789	0,1169462	0,3321089	0,1112875	0,0151762	0,0655992
280	0,0569129	0,9940848	0,0876240	0,0343483	1,0066594	0,8774106	0,0030887	1,1119081	0,0033644	0,0599524	1,0091806	0,4974866	0,0583009	0,0057846	0,6784269	0,4026714	0,2170232	1,0119300	0,2202765	0,1028239	0,8160077	0,1744987	0,0062877	0,4007803	1,0012449	0,6657606	0,3317553	0,8545114	0,1509391	0,1447376	0,5682067	0,7731256	0,0275007	0,0113102	0,0202315	0,0747601	0,8050574	0,0665951	0,8206473	0,0496559	0,6322158	0,1286729	0,0000000	0,0301102	0,4731160	0,9593564	0,0464216	0,3487092	1,0728535	1,0583134	0,1417489	0,0187427	0,0088874	0,8171312	0,7170247	0,0138454	0,0260736	0,2537369	0,0079163	0,0819842	0,3678664	0,1246457	0,0382333	0,0547287
300	0,0602776	1,0759525	0,0875230	0,0476357	0,9974586	0,9049044	0,0046181	1,1639168	0,0028734	0,0405119	0,9685032	0,5032843	0,0518995	0,0031840	0,6867567	0,3802972	0,2125906	1,0296884	0,2219289	0,1140329	0,8044084	0,2116980	0,0107360	0,4558701	0,9455705	0,6871713	0,3885250	0,8057364	0,1598480	0,1478008	0,5136013	0,7451702	0,0175783	0,0146816	0,0237636	0,0735025	0,8109595	0,0489285	0,8494740	0,0460265	0,6212085	0,1024096	0,0001944	0,0286642	0,4901021	0,9848034	0,0887632	0,3195398	0,9952380	1,0617506	0,1378027	0,0243599	0,0123708	0,8657936	0,7796749	0,0104508	0,0472590	0,2202842	0,0087730	0,0601830	0,3266501	0,1246519	0,0373721	0,0945409
320	0,0591801	1,0136689	0,0879343	0,0461976	0,9226215	0,9787102	0,0022711	1,0951627	0,0045453	0,0467234	0,9036153	0,5150762	0,0525014	0,0020756	0,7141913	0,3852128	0,2030292	1,0615152	0,2371868	0,1353538	0,7674496	0,2044632	0,0159144	0,4486038	0,9033426	0,7022430	0,3542318	0,8380942	0,1688092	0,1272724	0,5899557	0,8545089	0,0254306	0,0104868	0,0288863	0,0937912	0,7636492	0,0387230	0,7518625	0,0300062	0,6481037	0,1078498	0,0009664	0,0247919	0,5328953	0,9995296	0,0942428	0,3110971	0,9920360	1,0364004	0,1415522	0,0250439	0,0140749	0,8049236	0,7603900	0,0137422	0,0437210	0,1645450	0,0092888	0,0799036	0,3053661	0,1086234	0,0403804	0,0868674
340	0,0597640	0,9635655	0,0876021	0,0453888	0,9298384	0,9593466	0,0013726	1,0880484	0,0047613	0,0364369	0,8790797	0,5344005	0,0438787	0,0020122	0,7102610	0,3790558	0,2288456	1,0318558	0,2847356	0,1051341	0,7335588	0,2009414	0,0219401	0,4132406	0,9827527	0,6800092	0,4220487	0,8662507	0,1584852	0,1275160	0,5926261	0,8677534	0,0220057	0,0143287	0,0339320	0,0993540	0,8137468	0,0421913	0,7049488	0,0286633	0,6132183	0,1193427	0,0004295	0,0142476	0,5187658	0,9149594	0,0885734	0,2876597	0,9558381	1,1135613	0,1004169	0,0269839	0,0036573	0,8122202	0,7356664	0,0161629	0,0489570	0,0828700	0,0094460	0,0909198	0,2571947	0,0943319	0,0367418	0,0770826
360	0,0662041	0,9573093	0,1106446	0,0605746	0,9291844	0,8962624	0,0008425	1,0703639	0,0146634	0,0378051	0,9402179	0,4950827	0,0516889	0,0007177	0,7154469	0,4029069	0,2372055	1,0028799	0,2683129	0,1109327	0,7332661	0,2008634	0,0113539	0,4255487	1,0319016	0,6541729	0,4150875	0,8249505	0,1679515	0,1444606	0,6575195	0,8371610	0,0230891	0,0147504	0,0430934	0,0825473	0,7112062	0,0559491	0,7260830	0,0271644	0,6075654	0,1184479	0,0006805	0,0068304	0,5534958	0,9016486	0,0914066	0,3354102	0,8834464	1,0683466	0,1044139	0,0181244	0,0054347	0,8256038	0,6958308	0,0182968	0,0351066	0,1124490	0,0084813	0,0886292	0,2854356	0,1208149	0,0493158	0,0677231
380	0,0497213	0,9671933	0,1154689	0,0552672	1,0013344	0,8877137	0,0010338	1,0824708	0,0165860	0,0299764	1,0007151	0,5516618	0,0709973	0,0012462	0,6883802	0,3518931	0,2220703	0,9940545	0,2720752	0,1289497	0,7344994	0,1895894	0,0145140	0,4429062	1,0484949	0,6322997	0,4571691	0,7043431	0,1674759	0,1422950	0,7130744	0,8557699	0,0181877	0,0121132	0,0334177	0,0693144	0,7624164	0,0404373	0,8250708	0,0368906	0,5867085	0,1176330	0,0012297	0,0085908	0,4878431	1,0001847	0,0898588	0,3229448	0,9427661	1,0983147	0,0793308	0,0186113	0,0023048	0,8720208	0,6776108	0,0217448	0,0171741	0,1287588	0,0123513	0,0923053	0,2963777	0,1039104	0,0465047	0,0723555
400	0,0604392	0,9510207	0,1220832	0,0493923	1,0054817	0,8700737	0,0002044	1,0343177	0,0122848	0,0367754	1,0244537	0,4901254	0,0624745	0,0060630	0,6905629	0,3952936	0,2010936	0,9800261	0,2238646	0,1159207	0,7423817	0,2088970	0,0382809	0,4350936	0,9924723	0,6818907	0,4800457	0,7509216	0,1678210	0,1523631	0,6134939	0,9714781	0,0211171	0,0164980	0,0276365	0,0599047	0,7568930	0,0472197	0,8201020	0,0541452	0,5999527	0,1165921	0,0001655	0,0087463	0,5324468	0,9478088	0,0890901	0,3063334	0,9715205	1,0362520	0,0696011	0,0148103	0,0041830	0,8514776	0,7035456	0,0183410	0,0161952	0,2272361	0,0169813	0,0896898	0,3128972	0,1389957	0,0620989	0,0792834
420	0,0541990	0,9606425	0,1257962	0,0529009	1,0211931	0,9194695	0,0002893	0,9839488	0,0055956	0,0416413	1,0511537	0,5124066	0,0643579	0,0079720	0,6635738	0,4285776	0,2107394	1,0424425	0,2235408	0,1073646	0,8307017	0,1699862	0,0213081	0,4588428	0,9948301	0,6584309	0,5034647	0,7671852	0,1801864	0,1438511	0,6233169	0,9182313	0,0156790	0,0140224	0,0158507	0,0836073	0,6757245	0,0508899	0,7774591	0,0485339	0,6607052	0,1251401	0,0006052	0,0048184	0,5296224	0,9270776	0,0895925	0,3070111	0,8813642	1,1041720	0,0530886	0,0160492	0,0066801	0,9170516	0,7426239	0,0112922	0,0105066	0,2309103	0,0213648	0,0759927	0,3649718	0,1501328	0,0558761	0,0569992
440	0,0480318	0,9770674	0,1151186	0,0550542	1,0110312	0,9337236	0,0001783	0,9859056	0,0037920	0,0424899	1,0596343	0,5392011	0,0512210	0,0034566	0,6677768	0,5002527	0,1995412	1,0216288	0,2006831	0,1093176	0,8615032	0,2324656	0,0174873	0,4537794	1,0087903	0,6735039	0,5545500	0,8400495	0,1607359	0,1674465	0,6009898	0,8760446	0,0184259	0,0167400	0,0096615	0,0714886	0,6226148	0,0428514	0,7310342	0,0354153	0,6234005	0,1038605	0,0009939	0,0013586	0,5351814	1,0152669	0,0836223	0,3020925	0,8483403	1,0224317	0,0682213	0,0077687	0,0051338	0,8571496	0,7359821	0,0113516	0,0139717	0,1968644	0,0279727	0,0817549	0,3523971	0,1532324	0,0516850	0,0482683
460	0,0725329	0,9636643	0,1158048	0,0425513	1,0412921	0,9317544	0,0010181	0,9733232	0,0126883	0,0485256	1,1249266	0,5323308	0,0631612	0,0051400	0,6973527	0,4390984	0,2297128	0,9545229	0,2019391	0,1333910	0,8995032	0,2725313	0,0206204	0,4222577	1,0125837	0,6662012	0,6013006	0,7700573	0,1775178	0,1846014	0,5967943	0,9149796	0,0095365	0,0124925	0,0111885	0,0847724	0,5668003	0,0380512	0,7151262	0,0444726	0,6785500	0,0959567	0,0009329	0,0017922	0,5277311	1,0196615	0,0865556	0,3548972	0,8249510	1,1073550	0,0701007	0,0125976	0,0078266	0,9089291	0,7660118	0,0143207	0,0115525	0,1661969	0,0259166	0,0664609	0,3031363	0,1382383	0,0266971	0,0455997
480	0,0580841	0,9519534	0,1349051	0,0511245	1,0696349	0,9395386	0,0012862	1,0312093	0,0073710	0,0542261	1,0826665	0,5333938	0,0761143	0,0025018	0,6763393	0,4866614	0,1983704	0,9734516	0,2021797	0,1036082	0,8269752	0,2682880	0,0173390	0,4073490	1,0759497	0,6835879	0,5933536	0,8181515	0,1766232	0,1998087	0,6785429	0,8458112	0,0036323	0,0127590	0,0110091	0,1071526	0,5822677	0,0372985	0,6481082	0,0426626	0,7048488	0,1021518	0,0008776	0,0048403	0,4690974	0,9987053	0,0980103	0,3705494	0,8917660	1,0470411	0,0700970	0,0127979	0,0006996	0,8379404	0,7656847	0,0221526	0,0145792	0,1827646	0,0324165	0,0580414	0,3284618	0,1410717	0,0504573	0,0329142
500	0,0525301	0,9408868	0,1350041	0,0383160	1,0365272	1,0023661	0,0031051	0,9876464	0,0064786	0,0589101	1,0903927	0,5869845	0,0699919	0,0018704	0,6464135	0,4489944	0,2084045	1,0121723	0,2295456	0,1078951	0,8230851	0,2824425	0,0108368	0,3953538	1,1442477	0,6363498	0,6001328	0,8028331	0,1758368	0,2281621	0,7102007	0,8267582	0,0059841	0,0147390	0,0147612	0,0746748	0,5957297	0,0363706	0,7134049	0,0273560	0,6871775	0,0971111	0,0000928	0,0030770	0,4132629	0,9832322	0,0724474	0,3715950	0,9918476	0,8852441	0,0556599	0,0165174	0,0025741	0,8689508	0,5702079	0,0185587	0,0273901	0,1210656	0,0186016	0,0754598	0,3312757	0,1348472	0,0562720	0,0378653
520	0,0665223	0,9650418	0,1224887	0,0474973	1,0943450	1,0214803	0,0073431	1,0116929	0,0113319	0,0538263	1,0352091	0,6948457	0,0624952	0,0023345	0,6794681	0,3995268	0,2290411	0,9560679	0,2436923	0,1457542	0,8184919	0,2612011	0,0078912	0,3934790	1,1266427	0,6224997	0,5827614	0,8011883	0,2011506	0,2352336	0,7867334	0,7609905	0,0128117	0,0190957	0,0191293	0,0785556	0,6378762	0,0338220	0,7621324	0,0246885	0,7108955	0,1139514	0,0000043	0,0087661	0,5043591	1,0772434	0,0541714	0,3364074	1,0258070	0,8418126	0,0733682	0,0164060	0,0091631	0,8665624	0,6778309	0,0193127	0,0310922	0,1096057	0,0174840	0,0977041	0,3368878	0,1168094	0,0414920	0,0602466
540	0,0629178	1,0424766	0,1140411	0,0414553	1,1184221	1,0047067	0,0052213	1,0419687	0,0180626	0,0618259	0,9995931	0,6290941	0,0627895	0,0037612	0,6994474	0,3999874	0,2336656	0,9599266	0,2355451	0,1564075	0,8315285	0,2855678	0,0199204	0,3829956	1,1083473	0,6504136	0,5802846	0,8041504	0,1570266	0,2140399	0,7826139	0,7047018	0,0124385	0,0140487	0,0290336	0,0864240	0,6417173	0,0508200	0,7166169	0,0348598	0,7627429	0,1131783	0,0005890	0,0074335	0,4611634	0,9993557	0,0694002	0,3524954	1,0487327	0,8585206	0,0734399	0,0070576	0,0068669	0,8185984	0,7612663	0,0237195	0,0424379	0,1251761	0,0169912	0,0788690	0,3364706	0,1072673	0,0453212	0,0572410
560	0,0800131	1,0103711	0,1060912	0,0644614	1,0645610	0,9922787	0,0022984	1,0565585	0,0166651	0,0455647	0,9462378	0,5815537	0,0513206	0,0057187	0,7453042	0,4030665	0,2293189	0,8973211	0,2568755	0,1491734	0,8932033	0,2856492	0,0184290	0,3729797	1,1034277	0,6995055	0,5790311	0,8390219	0,1888004	0,2253483	0,7879499	0,6429802	0,0087340	0,0165451	0,0299596	0,0820185	0,6295707	0,0453267	0,8023071	0,0468496	0,7163974	0,1283439	0,0016871	0,0139433	0,5518944	1,0253741	0,1235902	0,3536190	1,0934735	0,9075444	0,0505411	0,0104127	0,0037295	0,8693735	0,7619856	0,0220732	0,0331454	0,1699676	0,0178235	0,0882854	0,3582008	0,1310305	0,0265108	0,0492561
580	0,1028639	0,9883931	0,1094875	0,0527889	0,9833738	0,9247751	0,0015525	1,0057883	0,0170282	0,0571444	1,0638592	0,5519453	0,0431897	0,0078751	0,7575461	0,4677674	0,2863518	0,9130541	0,2777015	0,1181069	0,8742326	0,2801362	0,0197176	0,3603681	1,1026096	0,7087384	0,5898934	0,7907437	0,2474283	0,1945074	0,7372855	0,6824194	0,0077128	0,0198849	0,0221463	0,0657400	0,6680884	0,0306690	0,8014512	0,0426214	0,7052296	0,1161188	0,0011875	0,0111345	0,4940741	0,9859837	0,1226705	0,3137817	1,0989537	0,9516787	0,0563396	0,0156631	0,0124343	0,6850831	0,5157660	0,0201105	0,0336048	0,2603451	0,0131983	0,1164190	0,2876559	0,1355911	0,0173337	0,0556904
600	0,1306173	0,9971291	0,1011801	0,0425810	0,9539561	0,9669964	0,0034034	1,0334103	0,0139284	0,0464747	1,0096130	0,5268947	0,0377819	0,0111484	0,7749552	0,5241910	0,3409492	0,9001971	0,3834108	0,1409337	0,7783913	0,2065676	0,0206582	0,3416524	0,9700051	0,7430605	0,6052231	0,7570136	0,2872449	0,2088306	0,7452483	0,6782890	0,0155571	0,0141093	0,0202510	0,0393246	0,5256185	0,0249734	0,7286197	0,0296803	0,7858917	0,1195971	0,0004143	0,0177751	0,3865900	0,9815479	0,0856393	0,2480407	0,9888654	0,9212638	0,0438170	0,0166616	0,0185499	0,5581217	0,3085281	0,0156279	0,0210247	0,3036219	0,0187464	0,0933677	0,2305428	0,1373428	0,0170373	0,0721424
620	0,1680162	0,9993879	0,1336719	0,0322810	0,9799259	0,9102406	0,0065251	1,0440743	0,0134660	0,0452874	0,9461688	0,5071205	0,0392346	0,0133413	0,8386418	0,4810786	0,3653244	0,9059937	0,4249895	0,1328750	0,6899332	0,2088677	0,0269170	0,3158524	1,0063028	0,6356470	0,5733854	0,8094502	0,2897205	0,2176801	0,7778891	0,6390191	0,0101952	0,0144150	0,0130756	0,0191907	0,4461053	0,0200147	0,7659931	0,0317155	0,7816373	0,1122867	0,0027756	0,0172521	0,3180034	1,0344455	0,0672410	0,2085887	0,9743489	0,9376480	0,0535605	0,0225436	0,0214552	0,4655986	0,2058996	0,0195145	0,0177901	0,2978615	0,0204767	0,0654039	0,1922339	0,1275149	0,0156647	0,0670332
640	0,2330398	1,0584112	0,1340422	0,0318862	1,0022490	0,9300653	0,0089790	1,0627610	0,0113982	0,0542384	0,9294173	0,5463292	0,0375884	0,0041189	0,8175133	0,4229686	0,3837075	0,8641935	0,5304886	0,1079188	0,6934185	0,1782004	0,0253054	0,2920495	1,0039498	0,6781807	0,6176527	0,8333937	0,2997811	0,2040718	0,8395646	0,5926940	0,0071882	0,0160053	0,0146903	0,0102204	0,3694862	0,0277023	0,8234640	0,0305337	0,7958807	0,1143037	0,0038056	0,0095612	0,2526199	0,9708090	0,0696881	0,1534427	0,9615512	0,9907655	0,0562036	0,0201709	0,0085791	0,3517791	0,1221416	0,0128686	0,0227960	0,2874014	0,0105520	0,0469745	0,1411137	0,1452542	0,0091227	0,0822200
660	0,2200032	1,0763026	0,1448583	0,0434136	1,0026306	0,9820652	0,0077187	1,0309569	0,0070845	0,0515315	0,9328145	0,5244833	0,0485368	0,0084228	0,7835561	0,3858085	0,4310480	0,8976588	0,5542340	0,1250042	0,6353198	0,1510254	0,0199642	0,3579359	0,9551466	0,6579008	0,5812335	0,8481895	0,3478726	0,2067220	0,8677404	0,5950228	0,0117685	0,0104527	0,0192270	0,0109803	0,2834403	0,0369405	0,8569634	0,0403508	0,7779892	0,0807340	0,0007721	0,0096300	0,1984086	0,9488993	0,0882298	0,1197600	0,9471556	1,0001340	0,0647067	0,0245445	0,0109284	0,2826681	0,0474990	0,0077842	0,0270737	0,2371808	0,0163235	0,0323594	0,1323960	0,1248604	0,0025840	0,0609568
680	0,2648038	1,0262162	0,1347094	0,0382610	0,9425056	1,0030073	0,0059556	0,9862219	0,0034802	0,0475505	0,8481689	0,4699330	0,0447089	0,0071476	0,8194594	0,3674600	0,4365151	0,8847023	0,6439716	0,1401955	0,6182089	0,1441225	0,0263311	0,3828113	0,9154777	0,6411728	0,5451985	0,8178217	0,3209660	0,2062787	0,8441603	0,5970292	0,0068826	0,0080090	0,0170773	0,0075836	0,2329037	0,0351249	0,8120369	0,0470987	0,8077839	0,0633919	0,0006668	0,0093599	0,1658487	0,9823435	0,0693901	0,0772773	0,9707897	1,0372396	0,0457419	0,0220572	0,0031686	0,2096214	0,0330807	0,0132693	0,0316620	0,2123817	0,0190143	0,0173922	0,0959142	0,1229967	0,0109520	0,0742867
700	0,2512327	1,0185764	0,1274065	0,0431792	0,9214773	0,9021399	0,0054842	1,0509774	0,0024728	0,0389651	0,8731455	0,4255600	0,0386220	0,0028521	0,8354360	0,2648101	0,4507569	0,8934032	0,6350770	0,1174118	0,5348056	0,1517624	0,0368230	0,3613124	0,9402326	0,7083851	0,5813757	0,8025480	0,3271071	0,1941379	0,7997146	0,6047053	0,0109461	0,0068649	0,0282516	0,0103685	0,1706447	0,0435115	0,8097494	0,0283906	0,8066562	0,0799676	0,0032785	0,0049038	0,1334786	1,0218401	0,0658143	0,0490471	0,9031077	1,0130932	0,0462087	0,0150952	0,0155516	0,1879440	0,0347256	0,0206226	0,0366973	0,1508413	0,0315292	0,0029067	0,0859798	0,1283526	0,0112354	0,0584612
720	0,2762944	0,9574137	0,1151927	0,0471478	0,9598647	0,9612699	0,0118740	0,9986882	0,0062970	0,0395121	0,8330791	0,4541330	0,0242200	0,0031472	0,8632829	0,2524624	0,4420214	0,8963004	0,6655397	0,0952489	0,5459224	0,1361421	0,0320184	0,3497373	0,9334053	0,7665231	0,5647643	0,8338416	0,3561926	0,1660552	0,7844488	0,5670892	0,0132825	0,0105900	0,0208101	0,0115365	0,1194073	0,0445537	0,8412561	0,0208120	0,8234583	0,0936742	0,0084948	0,0082166	0,1063715	0,9810732	0,0887438	0,0562479	0,8573094	0,8632056	0,0640312	0,0191076	0,0168634	0,1446063	0,0280761	0,0184003	0,0241302	0,1252726	0,0297141	0,0126038	0,1004807	0,1318687	0,0060600	0,0701020
740	0,2910822	0,9619882	0,1097714	0,0532461	0,9481149	0,8934402	0,0212277	0,9668037	0,0055566	0,0346228	0,9120986	0,4418334	0,0306685	0,0043885	0,9599483	0,2255932	0,4319156	0,8819112	0,6346289	0,1037852	0,5094957	0,1573042	0,0336394	0,3869263	0,9913259	0,8670031	0,5612108	0,8361723	0,3467498	0,1421508	0,6894852	0,5169939	0,0170558	0,0066552	0,0201349	0,0109716	0,1052032	0,0667612	0,8570862	0,0199001	0,8126945	0,0962325	0,0060958	0,0097714	0,0919877	1,0364823	0,0746302	0,0656494	0,8245282	0,9202669	0,0548577	0,0209929	0,0069444	0,1048671	0,0169555	0,0199765	0,0144680	0,1011434	0,0230518	0,0143627	0,0867263	0,1508970	0,0179651	0,0484049
760	0,3202471	1,0034167	0,1126544	0,0260822	1,0130253	0,9117137	0,0100307	0,9569873	0,0027565	0,0463834	0,8056955	0,4160637	0,0378190	0,0051215	0,9493958	0,1843781	0,4214317	0,9129153	0,5920597	0,1594391	0,5135384	0,1601184	0,0463460	0,3863345	0,9316831	0,7888327	0,5406318	0,7519396	0,3479993	0,1182677	0,7131331	0,5155800	0,0182041	0,0140548	0,0155749	0,0241905	0,0855737	0,0552103	0,8776372	0,0321986	0,7720559	0,0746744	0,0034408	0,0265713	0,0732493	1,0437523	0,0906354	0,0945579	0,8961800	0,8488820	0,0467411	0,0286327	0,0111128	0,0607530	0,0166227	0,0170737	0,0273755	0,1382429	0,0167794	0,0202783	0,0732635	0,1432682	0,0274670	0,0418547
780	0,3283446	1,0701395	0,1201949	0,0258866	1,0809301	1,0004069	0,0240419	0,9726180	0,0076982	0,0594934	0,8525197	0,3374875	0,0587420	0,0074625	0,9161162	0,1930126	0,4131018	0,9647473	0,5752357	0,1468854	0,5552957	0,1580625	0,0419846	0,3948113	0,9293507	0,8555940	0,5409286	0,7702091	0,3374529	0,0996960	0,6924272	0,5128671	0,0146474	0,0187425	0,0181479	0,0159877	0,0813145	0,0445378	0,8281549	0,0249476	0,8200487	0,0926895	0,0046181	0,0187603	0,0794208	1,0243119	0,1138184	0,1296738	0,9103743	0,8375564	0,0768452	0,0323868	0,0037377	0,0681640	0,0250976	0,0113612	0,0322457	0,1569974	0,0123947	0,0293235	0,0666729	0,1326919	0,0234080	0,0463099
800	0,3250385	1,0461964	0,1194266	0,0333501	1,0456051	1,0862558	0,0172238	0,9851849	0,0054559	0,0614446	0,8491181	0,2818446	0,0495877	0,0051596	0,9276783	0,1497973	0,4079080	1,0186623	0,5795447	0,1457446	0,5167063	0,1530289	0,0308484	0,3590303	0,9583122	0,8645124	0,5140019	0,8275972	0,3170355	0,1134960	0,6695557	0,4933687	0,0146029	0,0207371	0,0202457	0,0158050	0,0793925	0,0574838	0,8937352	0,0377442	0,7816601	0,0902352	0,0016299	0,0273648	0,0776513	1,0066230	0,1113568	0,1345968	0,9662012	0,8892689	0,0882163	0,0231022	0,0044241	0,0622987	0,0194235	0,0096598	0,0256051	0,1433486	0,0106695	0,0273527	0,0525367	0,1316579	0,0296880	0,0511321
820	0,3191277	1,0992555	0,1414745	0,0302166	0,9865875	1,0485115	0,0174390	0,9986023	0,0044664	0,0587665	0,8773736	0,2297988	0,0573529	0,0049201	0,9715078	0,1838305	0,4312488	1,0300577	0,6367998	0,1213800	0,5114441	0,1481702	0,0283233	0,4172915	0,9551299	0,8575296	0,4852040	0,7781320	0,2936645	0,1176252	0,6683558	0,5164877	0,0124191	0,0118865	0,0179220	0,0130097	0,0838622	0,0519597	0,8685859	0,0310341	0,7679881	0,0838322	0,0032226	0,0249112	0,0761661	0,9496879	0,1294867	0,1249160	0,9260775	0,9696010	0,0629171	0,0263889	0,0120174	0,0511629	0,0258141	0,0049950	0,0213786	0,1233853	0,0131834	0,0386245	0,0576882	0,1362474	0,0353339	0,0519534
840	0,2849650	1,0630969	0,1233509	0,0336140	0,9651862	0,9917256	0,0166837	1,0154743	0,0075604	0,0525566	0,8726883	0,2010440	0,0683368	0,0089315	0,9259790	0,1654797	0,4786836	1,0383681	0,5408630	0,1247720	0,4679034	0,1133962	0,0451092	0,4213571	0,8942997	0,9041498	0,4629841	0,7640648	0,2658739	0,0977747	0,6291576	0,5346755	0,0106032	0,0079840	0,0241575	0,0098716	0,0758258	0,0514372	0,8578189	0,0265258	0,7583279	0,0730002	0,0006914	0,0250040	0,0670676	1,0115547	0,1185099	0,1386623	0,9603244	0,9998791	0,0663404	0,0300774	0,0133779	0,0496921	0,0326380	0,0112246	0,0202065	0,1487529	0,0128251	0,0270815	0,0570692	0,1275529	0,0309064	0,0595777
860	0,2777093	1,0384714	0,1213716	0,0465592	1,0222638	1,0503176	0,0145321	0,9690953	0,0057010	0,0509458	0,8620742	0,1691344	0,0563063	0,0093605	0,9528737	0,1721652	0,4890472	1,0511449	0,5131988	0,1144056	0,4778918	0,0951549	0,0412987	0,4447641	0,8683516	0,9073579	0,4115247	0,8439932	0,2521584	0,0937790	0,5220745	0,5024190	0,0065856	0,0047951	0,0202053	0,0074283	0,0813010	0,0663472	0,8070582	0,0318020	0,7153413	0,0683240	0,0010594	0,0211182	0,0561958	1,0322137	0,0963488	0,1493340	0,9086932	1,0591148	0,0664830	0,0195945	0,0180564	0,0431353	0,0199816	0,0191771	0,0161893	0,1317583	0,0127607	0,0178946	0,0542547	0,1224458	0,0361145	0,0503904
880	0,2778616	1,0188999	0,0993278	0,0349467	0,9731364	1,0145654	0,0169954	0,9869776	0,0042887	0,0521286	0,8503702	0,1731192	0,0579244	0,0080891	0,9360450	0,1734908	0,4566673	0,9995562	0,5219087	0,1284529	0,5085754	0,0747098	0,0307686	0,4190911	0,8404776	0,9514510	0,3271837	0,8289856	0,2435008	0,0939340	0,4198725	0,5011653	0,0196909	0,0073313	0,0136934	0,0060424	0,0786733	0,0414789	0,7631015	0,0235957	0,7328207	0,0723603	0,0009866	0,0193617	0,0454160	1,0905724	0,1176516	0,1633800	0,9036099	0,9848380	0,0797062	0,0139063	0,0086530	0,0182936	0,0495315	0,0204280	0,0121239	0,1212542	0,0128144	0,0145953	0,0691295	0,1238567	0,0479170	0,0774196
